variable,value,count
precinct,ARLINGTON 18,2
precinct,ARLINGTON 2,2
precinct,ARLINGTON 3,2
precinct,ARLINGTON 4,2
precinct,ARLINGTON 5,2
precinct,ARLINGTON 6,2
precinct,ARLINGTON 7,2
precinct,ARLINGTON 8,2
precinct,ARLINGTON 9,2
precinct,ARLINGTON COMMUNITY CENTER,4
precinct,ARLINGTON HGTS A,44
precinct,ARLINGTON TOWNSHIP; 1,4
precinct,ARLINGTON TWP.|15,3
precinct,ARLINGTON|10,3
precinct,ARLONE TWP.|5,3
precinct,ARMADA TOWNSHIP; 1,4
precinct,ARMADA TOWNSHIP; 2,4
precinct,ARMORY,4
precinct,ARMSTRONG,2
precinct,ARMUCHEE,4
precinct,ARMUCHEE VALLEY,4
precinct,ARNA TWP.|10,3
precinct,ARNOLD,1
precinct,ARNOLD MILL,8
precinct,ARNOLD RECREATION CTR,4
precinct,ARNOLD VFW,4
precinct,ARNOT,2
precinct,ARONEY FIRE DEPT_,4
precinct,ARRINGTON,1
precinct,ARROWHEAD TWP.|25,3
precinct,ARROWSMITH 01,3
precinct,ARTESIA,2
precinct,ARTHUR TOWNSHIP; 1,6
precinct,ARTHUR TWP.|10,3
precinct,ARTHUR TWP.|5,3
precinct,ARTICHOKE TWP|15,3
precinct,ARTS CENTRE,8
precinct,ARVESON TWP|5,3
precinct,ARVON TOWNSHIP; 1,4
precinct,AS,8
precinct,AS-BV-KB-LN-NW FR-TU,6
precinct,AS25,8
precinct,ASBERRY BAPTIST CHURCH,5
precinct,ASBURY,1
precinct,ASBURY FIRE,4
precinct,ASBURY KENT COMMUNITY CTR,5
precinct,ASBURY UNITED METHODIST,5
precinct,ASBURY/MEDOC/WACO,3
precinct,ASH,2
precinct,ASH GROVE,3
precinct,ASH LAKE TWP|15,3
precinct,ASH TOWNSHIP; 1,3
precinct,ASH TOWNSHIP; 2,3
precinct,ASH TOWNSHIP; 3,3
precinct,ASHBY|5,3
precinct,ASHDOWN WARD 1,12
precinct,ASHDOWN WARD 2,12
precinct,ASHDOWN WARD 3,12
precinct,ASHETON LAKES,12
precinct,ASHFORD,2
precinct,ASHFORD DEPOT,5
precinct,ASHFORD DUNWOODY RD,8
precinct,ASHFORD PARK ELEM,8
precinct,ASHFORD PARKSIDE,8
precinct,ASHKUM 1,2
precinct,ASHKUM 2,2
precinct,ASHLAND,15
precinct,ASHLAND 20,3
precinct,ASHLAND 21,3
precinct,ASHLAND ARMORY,5
precinct,ASHLAND CITY 1-A,44
precinct,ASHLAND CITY 1-B,44
precinct,ASHLAND CITY 1-C,44
precinct,ASHLAND CITY 1-D,44
precinct,ASHLAND CITY 1-E,44
precinct,ASHLAND CITY 2-A,44
precinct,ASHLAND CITY 2-B,44
precinct,ASHLAND CITY 2-C,44
precinct,ASHLAND CITY 2-D,44
precinct,ASHLAND CITY 3-A,44
precinct,ASHLAND CITY 3-B,44
precinct,ASHLAND CITY 3-C,44
precinct,ASHLAND CITY 3-D,44
precinct,ASHLAND CITY 4-A,44
precinct,ASHLAND CITY 4-B,44
precinct,ASHLAND CITY 4-C,44
precinct,ASHLAND CITY 4-D,44
precinct,ASHLAND TOWNSHIP; 1,6
precinct,ASHLAND TWP.|5,3
precinct,ASHLAND UNITED METHODIST CHURCH,4
precinct,ASHLAND/STOKES BRIDGE,12
precinct,ASHLEY,1
precinct,ASHLEY NO/HARTFORD PQ,4
precinct,ASHLEY TWP|15,3
precinct,ASHMORE 1,1
precinct,ASHRIDGE FIRE DEPT,4
precinct,ASHTON 1,2
precinct,ASHTON 2,2
precinct,ASHTON-LODGE,13
precinct,ASHVILLE CITY HALL,5
precinct,ASHWOOD,12
precinct,ASKOV|15,3
precinct,ASOTIN #1,2
precinct,ASOTIN #2,2
precinct,ASPEL JACKSON WATERWORKS,5
precinct,ASSUMPTION,3
precinct,ASSYRIA TOWNSHIP; 1,3
precinct,ASTON,2
precinct,ASTORIA 1,2
precinct,ASTORIA 2,2
precinct,AT,8
precinct,AT02,5
precinct,AT03,5
precinct,AT04,5
precinct,AT05,5
precinct,AT06,5
precinct,AT08,5
precinct,AT12,5
precinct,ATCHISON,4
precinct,ATCHISON (CLEARMONT),4
precinct,ATHENA ELEMENTARY SCH,3
precinct,ATHENS 1-1,44
precinct,ATHENS 1-2,44
precinct,ATHENS 1-3,44
precinct,ATHENS 1-4,44
precinct,ATHENS 1-5,44
precinct,ATHENS 2-1,44
precinct,ATHENS 2-2,44
precinct,ATHENS 2-3,44
precinct,ATHENS 2-4,44
precinct,ATHENS 2-5,44
precinct,ATHENS 3-1,44
precinct,ATHENS 3-2,44
precinct,ATHENS 3-3,44
precinct,ATHENS 3-4,44
precinct,ATHENS 3-5,44
precinct,ATHENS 3-6,44
precinct,ATHENS 4-1,44
precinct,ATHENS 4-2,44
precinct,ATHENS 4-3,44
precinct,ATHENS 4-4,44
precinct,ATHENS 4-5,44
precinct,ATHENS BAKER,44
precinct,ATHENS EAST,44
precinct,ATHENS NORTH & SOUTH,4
precinct,ATHENS PRECINCT,12
precinct,ATHENS RECREATION CTR,5
precinct,ATHENS SENIOR CENTER,5
precinct,ATHENS SOUTH,44
precinct,ATHENS TOWNSHIP; 1,3
precinct,ATHENS TWP/VIL,44
precinct,ATHENS TWP|5,3
precinct,ATHENSVILLE 1,3
precinct,ATHERTON TWP.|15,3
precinct,ATKINSON,2
precinct,ATKINSON TWP|5,3
precinct,ATLANTA,6
precinct,ATLANTA TWP|5,3
precinct,ATLANTIC BEACH,11
precinct,ATLAS,2
precinct,ATLAS 1,3
precinct,ATLAS TOWNSHIP; 1,4
precinct,ATLAS TOWNSHIP; 2,4
precinct,ATLAS TOWNSHIP; 3,4
precinct,ATLAS TOWNSHIP; 4,4
precinct,ATMORE CITY HALL,4
precinct,ATMORE PUBLIC LIBRARY,4
precinct,ATSL,8
precinct,ATTALLA RECREATION CENTER,4
precinct,ATTICA TOWNSHIP; 1,4
precinct,ATTICA TOWNSHIP; 2,4
precinct,ATWATER|10,3
precinct,AU GRES CITY; 1,4
precinct,AU GRES TOWNSHIP; 1,4
precinct,AU SABLE TOWNSHIP; 1,10
precinct,AU TRAIN TOWNSHIP; 1,4
precinct,AU0001,2
precinct,AU0002,2
precinct,AU0003,2
precinct,AU0004,2
precinct,AU0005,2
precinct,AU0006,2
precinct,AU0007,2
precinct,AU0008,2
precinct,AU0009,2
precinct,AU0010,2
precinct,AU0011,2
precinct,AU0012,2
precinct,AU0013,2
precinct,AU0014,2
precinct,AU0015,2
precinct,AUBURN,12
precinct,AUBURN 001,2
precinct,AUBURN 002,2
precinct,AUBURN 003,2
precinct,AUBURN 004,2
precinct,AUBURN 005,2
precinct,AUBURN CITY; 1,4
precinct,AUBURN HILLS CITY; 1,4
precinct,AUBURN HILLS CITY; 2,4
precinct,AUBURN HILLS CITY; 3,4
precinct,AUBURN HILLS CITY; 4,4
precinct,AUBURN HILLS CITY; 5,4
precinct,AUBURN HILLS CITY; 6,4
precinct,AUBURN HILLS CITY; 7,4
precinct,AUBURN HILLS CITY; 8,4
precinct,AUBURN HILLS CITY; 9,4
precinct,AUBURN TWP,44
precinct,AUBURN TWP AUBURN TWP,6
precinct,AUDUBON,2
precinct,AUDUBON TWP|15,3
precinct,AUDUBON|10,3
precinct,AUGLAIZE A,44
precinct,AUGLAIZE B,44
precinct,AUGLAIZE TWP,44
precinct,AUGSBURG TWP.|25,3
precinct,AUGUSTA,46
precinct,AUGUSTA 461,2
precinct,AUGUSTA TOWNSHIP; 1,3
precinct,AUGUSTA TOWNSHIP; 2,3
precinct,AUGUSTA TOWNSHIP; 3,3
precinct,AUGUSTA TWP.|15,3
precinct,AULLVILLE-CONCORDIA,3
precinct,AULT TWP.|30,3
precinct,AURA 001,6
precinct,AURA 002,6
precinct,AURA 003,6
precinct,AURA 004,6
precinct,AURA 005,6
precinct,AURA 006,6
precinct,AURA 007,6
precinct,AURA 008,6
precinct,AURA 009,6
precinct,AURA 010,6
precinct,AURDAL TWP|15,3
precinct,AURELIUS,44
precinct,AURELIUS TOWNSHIP; 1,5
precinct,AURELIUS TOWNSHIP; 2,5
precinct,AURELLE,3
precinct,AUROR,8
precinct,AURORA TWP.|5,3
precinct,AUSTIN,26
precinct,AUSTIN DRIVE,8
precinct,AUSTIN MIDDLE SCHOOL,4
precinct,AUSTIN ROAD,4
precinct,AUSTIN SUMBRY PARK,5
precinct,AUSTIN TOWNSHIP; 1,10
precinct,AUSTIN TWP.|70,3
precinct,AUSTIN W-1 P-1|15,3
precinct,AUSTIN W-1 P-2|20,3
precinct,AUSTIN W-1 P-3|25,3
precinct,AUSTIN W-2 P-1|30,3
precinct,AUSTIN W-2 P-2|35,3
precinct,AUSTIN W-3 P-1|50,3
precinct,AUSTIN W-3 P-2|55,3
precinct,AUSTINVILLE BAPTIST,5
precinct,AUSTINVILLE CH OF CHRIST,5
precinct,AUTOMBA TWP|10,3
precinct,AUTR,8
precinct,AUXVASSE,4
precinct,AV51,3
precinct,AVA COMM. CNTR,3
precinct,AVA/BELLE VALLEY,44
precinct,AVALON,2
precinct,AVERY,8
precinct,AVERY TOWNSHIP; 1,4
precinct,AVIATION,2
precinct,AVOCA,2
precinct,AVOCA|5,3
precinct,AVON,22
precinct,AVON TWP P-1|25,3
precinct,AVON TWP P-2|27,3
precinct,AVONDALE,8
precinct,AVONDALE HIGH - 04,8
precinct,AVONDALE HIGH - 05,8
precinct,AVON|20,3
precinct,AW,8
precinct,AWENDAW,13
precinct,AXTELL SPECIAL SERVICE DISTRICT,3
precinct,AXTELL UNINCORPORATED,3
precinct,AYCOCK BUILDING 18-1,4
precinct,AYER101,2
precinct,AYER101A,2
precinct,AYNOR,11
precinct,AZALEA 302,2
precinct,AZALEA CITY CH OF CHRIST #1,3
precinct,AZALEA CITY CH OF CHRIST #2,3
precinct,Abbeville,4
precinct,Abbeville No. 1,11
precinct,Abbeville No. 2,11
precinct,Abbeville No. 3,11
precinct,Abbeville No. 4,11
precinct,Abbeville North 2,8
precinct,Abbeville South 5,8
precinct,Abbott 31,2
precinct,Abel,11
precinct,Aberdeen 111,2
precinct,Aberdeen 121,2
precinct,Aberdeen 131,2
precinct,Aberdeen 132,2
precinct,Aberdeen 141,2
precinct,Aberdeen 142,2
precinct,Aberdeen 15,3
precinct,Aberdeen 151,2
precinct,Aberdeen 161,2
precinct,Aberdeen Lake 038,2
precinct,Abilene Baptist,8
precinct,Abilene Ward 1,4
precinct,Abilene Ward 1 Exclave A,4
precinct,Abilene Ward 2,4
precinct,Abilene Ward 2 Exclave A,4
precinct,Abilene Ward 2 Exclave B,4
precinct,Abilene Ward 3,4
precinct,Abilene Ward 4 Precinct 1,4
precinct,Abilene Ward 4 Precinct 2,4
precinct,Abner Creek Baptist,12
precinct,Abraham Baldwin School,5
precinct,Abs Machine,1
precinct,Absentee,573
precinct,Absentee 1,75
precinct,Absentee 2,172
precinct,Absentee 23,6
precinct,Absentee 24,3
precinct,Absentee 25,3
precinct,Absentee 3,55
precinct,Absentee 30,3
precinct,Absentee 31,3
precinct,Absentee 32,3
precinct,Absentee 33,3
precinct,Absentee 34,3
precinct,Absentee 36,3
precinct,Absentee 4,50
precinct,Absentee 71,3
precinct,Absentee 72,3
precinct,Absentee 73,3
precinct,Absentee L28,3
precinct,Absentee L29,3
precinct,Absentee Machine,3
precinct,Absentee Paper,3
precinct,Absentee Precinct,14
precinct,Absentee/Early Vote,117
precinct,Abundant Life,4
precinct,Achilles Township,4
precinct,Acorn,12
precinct,Acworth,3
precinct,Acworth 1A,8
precinct,Acworth 1B,8
precinct,Acworth 1C,8
precinct,Adams 1,19
precinct,Adams 2,19
precinct,Adams 3,19
precinct,Adams 4,12
precinct,Adams 5,12
precinct,Adams Area,1
precinct,Adams County,4
precinct,Adams Township,3
precinct,Adams/Blakesburg/Polk,6
precinct,Adams/Hazel Green,6
precinct,Adamsville 2-1|4,3
precinct,Addison 001,2
precinct,Addison 002,2
precinct,Addison 003,2
precinct,Addison 004,4
precinct,Addison 005,2
precinct,Addison 006,4
precinct,Addison 007,2
precinct,Addison 008,4
precinct,Addison 009,4
precinct,Addison 01,8
precinct,Addison 010,2
precinct,Addison 011,2
precinct,Addison 012,2
precinct,Addison 013,4
precinct,Addison 014,2
precinct,Addison 015,2
precinct,Addison 016,4
precinct,Addison 017,4
precinct,Addison 018,2
precinct,Addison 019,2
precinct,Addison 020,4
precinct,Addison 021,2
precinct,Addison 022,2
precinct,Addison 023,2
precinct,Addison 024,2
precinct,Addison 025,2
precinct,Addison 026,4
precinct,Addison 027,2
precinct,Addison 028,6
precinct,Addison 029,4
precinct,Addison 030,4
precinct,Addison 031,2
precinct,Addison 032,2
precinct,Addison 033,2
precinct,Addison 034,2
precinct,Addison 035,2
precinct,Addison 036,2
precinct,Addison 037,2
precinct,Addison 038,2
precinct,Addison 039,2
precinct,Addison 040,4
precinct,Addison 041,2
precinct,Addison 042,2
precinct,Addison 043,2
precinct,Addison 044,2
precinct,Addison 045,4
precinct,Addison 046,2
precinct,Addison 047,2
precinct,Addison 048,2
precinct,Addison 049,2
precinct,Addison 050,4
precinct,Addison 051,2
precinct,Addison 052,2
precinct,Addison 053,2
precinct,Addison 054,2
precinct,Addison 055,4
precinct,Addison 056,2
precinct,Addison 057,2
precinct,Addison 058,2
precinct,Addison 059,2
precinct,Addison 060,2
precinct,Addison 061,2
precinct,Addison 062,2
precinct,Addison 063,2
precinct,Addison 064,2
precinct,Addison 065,2
precinct,Addison 066,2
precinct,Addison 067,2
precinct,Addison 068,4
precinct,Addison 069,4
precinct,Addison 1,8
precinct,Addison 2,8
precinct,Addle Voting Precinct,4
precinct,Adell Township,4
precinct,Adna,2
precinct,Adnah,12
precinct,Adrian,8
precinct,Adrian Township,3
precinct,Advance,4
precinct,Aetna Township,4
precinct,Afton Civic Center 2-1,5
precinct,Afton Civic Center 2-2,5
precinct,Afton Civic Center 2-6,5
precinct,Afton Civic Center 2-7,5
precinct,Afton Methodist Church,12
precinct,Afton Our Savior Lutheran,4
precinct,Afton/Howard/Paris,6
precinct,Ag-Complex,4
precinct,Agar Fire Hall,2
precinct,Agate,2
precinct,Agency Township,3
precinct,Agency/Agency/Pleasant,6
precinct,Agricola,4
precinct,Agudath Sholom,4
precinct,Aiken No. 1,12
precinct,Aiken No. 2,12
precinct,Aiken No. 3,12
precinct,Aiken No. 4,12
precinct,Aiken No. 47,12
precinct,Aiken No. 5,12
precinct,Aiken No. 6,12
precinct,Ailey,8
precinct,Ainsworth Precinct,1
precinct,Airbase,4
precinct,Airport,43
precinct,Airport 1 001,2
precinct,Airport 1-1|1,3
precinct,Airport 2 057,2
precinct,Airport Grocery,4
precinct,Akron Library,6
precinct,Alabaha,4
precinct,Alabam,10
precinct,Alabama,2
precinct,Alabama 1,5
precinct,Alabama 2,5
precinct,Aladdin Community Building 7-7,5
precinct,Alamo,14
precinct,Alamota Township,4
precinct,Alamucha,4
precinct,Alapaha,8
precinct,Albano Township,4
precinct,Albany,5
precinct,Albany County Fairgrounds 46-11,5
precinct,Albany Middle School,8
precinct,Albert R. Lewis,11
precinct,Albion,321
precinct,Albion Township,12
precinct,Albion/Forest City,6
precinct,Alcoa|1,2
precinct,Alcolu,13
precinct,Alcova School 11-2,5
precinct,Alcovy-10,4
precinct,Alcovy-4,8
precinct,Alden/Buckeye,6
precinct,Alder 02,2
precinct,Alderbrook 01,2
precinct,Alerus 01,4
precinct,Alerus 05,4
precinct,Alerus 24,4
precinct,Alerus 25,4
precinct,Alerus 26,4
precinct,Alerus 27,4
precinct,Alex/Gilead,1
precinct,Alexander,12
precinct,Alexander - Belle Prairie Township,4
precinct,Alexander 1,5
precinct,Alexander 2,5
precinct,Alexandria,3
precinct,Alexandria 1,7
precinct,Alexandria 2,7
precinct,Alexandria 3,7
precinct,Alexandria Township,3
precinct,Alfred 1,6
precinct,Alfred 2,6
precinct,Algoma,4
precinct,Alice Coachman Elem,8
precinct,Allardt|1,3
precinct,Allegany 1,6
precinct,Allegany 2,6
precinct,Allegany 3,6
precinct,Allegany 4,6
precinct,Allegany 5,6
precinct,Allen,6
precinct,Allen 2,12
precinct,Allen 3,12
precinct,Allen Precinct,2
precinct,Allen Township,8
precinct,Allens,12
precinct,Allenstown,3
precinct,Allie's Crossing,11
precinct,Allison Creek,12
precinct,Allison Township,4
precinct,Allodium Township,4
precinct,Alma,6
precinct,Alma 1,9
precinct,Alma 2,9
precinct,Alma 3,8
precinct,Alma 4,8
precinct,Alma Flournoy,4
precinct,Alma Mill,12
precinct,Alma Township,4
precinct,Almena Township,4
precinct,Almon,8
precinct,Almond,6
precinct,Alpha,5
precinct,Alpha Center,4
precinct,Alphaba-Cockrum,4
precinct,Alpine,2
precinct,Alpine Civic Center 2-3,5
precinct,Alstead,3
precinct,Alston,8
precinct,Alta 5-1,5
precinct,Alta Township,4
precinct,Altamaha,4
precinct,Altamaha 1,8
precinct,Altamaha 2,8
precinct,Altamont City Part A,3
precinct,Altamont|1,2
precinct,Alto Pass,3
precinct,Alton,5
precinct,Alton/Nassau/East Orange,6
precinct,Altona 001,7
precinct,Altona 002,7
precinct,Altory Township,4
precinct,Alva Church 9-9,5
precinct,Alvin,13
precinct,Amalga,4
precinct,Ambrose,8
precinct,AmericInn Event Center,2
precinct,American Bank,6
precinct,American Legion,26
precinct,American Legion Hut,4
precinct,American Legion Post,4
precinct,Ames,2
precinct,Ames 1-1,6
precinct,Ames 1-2,6
precinct,Ames 1-3/Grant 2,6
precinct,Ames 1-4,6
precinct,Ames 1-5,6
precinct,Ames 2-1,6
precinct,Ames 2-2,6
precinct,Ames 2-3,6
precinct,Ames 2-4,6
precinct,Ames 2-5,6
precinct,Ames 3-1/Wash 2,6
precinct,Ames 3-2,6
precinct,Ames 3-3,6
precinct,Ames 3-4,6
precinct,Ames 3-5/Wash 3,6
precinct,Ames 4-1,6
precinct,Ames 4-2,6
precinct,Ames 4-3,6
precinct,Ames 4-4,6
precinct,Ames 4-5,6
precinct,Amherst,3
precinct,Amicks Ferry,12
precinct,Amidon Courthouse,4
precinct,Amite River,4
precinct,Amity 1,6
precinct,Amity 2,6
precinct,Ammons,2
precinct,Amsterdam 1,7
precinct,Amsterdam 2,7
precinct,Amsterdam 3,7
precinct,Amsterdam 4,7
precinct,Amys Creek,4
precinct,Anchor,4
precinct,Anchor Lake/West Union Beat 5,4
precinct,Anchor-Taylor 4,4
precinct,Ancram-1,14
precinct,Ancram-2,14
precinct,Anderson,4
precinct,Anderson 1/1,11
precinct,Anderson 1/2,11
precinct,Anderson 2/1,11
precinct,Anderson 2/2,11
precinct,Anderson 3/1,11
precinct,Anderson 3/2,11
precinct,Anderson 4/1,11
precinct,Anderson 4/2,11
precinct,Anderson 5/A,11
precinct,Anderson 5/B,11
precinct,Anderson 6/1,11
precinct,Anderson 6/2,11
precinct,Anderson Mill Elementary,12
precinct,Anderson Pond No. 69,12
precinct,Anderson Road,12
precinct,Anderson/Blackbird,2
precinct,AndersonV,8
precinct,Andersonville|1,5
precinct,Andes 1,6
precinct,Andes 2,6
precinct,Andover,9
precinct,Andover Exclave A,4
precinct,Andover Exclave C,4
precinct,Andover Exclave D Sewage Plant,4
precinct,Andover Sewage Plant,4
precinct,Andover Town Hall,6
precinct,Andover Ward 01,4
precinct,Andover Ward 02,4
precinct,Andover Ward 03,4
precinct,Andover Ward 04,4
precinct,Andrew Avenue School,5
precinct,Andrew Avenue School A,5
precinct,Andrew City Hall - Pct 6,6
precinct,Andrews Chapel,4
precinct,Andrews Memorial Town Hall,11
precinct,Aneth,2
precinct,Angelica,6
precinct,Angelico's Restaurant,8
precinct,Angora Mountain,10
precinct,Anguilla - Fifth Dist.,4
precinct,Anguilla - Fourth Dist.,4
precinct,Ann V. Molloy School,5
precinct,Anna,8
precinct,Anna 1,3
precinct,Anna 2,3
precinct,Anna 3,3
precinct,Anna 4,3
precinct,Anna 5,3
precinct,Anna 6,3
precinct,Anna 7,3
precinct,Anna Norris School,6
precinct,Anna Reynolds School ---District---3,6
precinct,Annex,12
precinct,Annie E. Vinton School Annex,6
precinct,Annie Fisher School - Gym,6
precinct,Annsville 1,7
precinct,Annsville 2,7
precinct,Annsville 3,7
precinct,Antelope,1
precinct,Antelope - Twin Buttes,4
precinct,Anthony Ward 1,4
precinct,Anthony Ward 2,4
precinct,Anthony Ward 2 Exclave 1,4
precinct,Anthony Ward 2 Exclave 2,4
precinct,Anthony Ward 3,4
precinct,Anthony Ward 4,4
precinct,Antimony,3
precinct,Antioch,373
precinct,Antioch 1,2
precinct,Antioch 10,2
precinct,Antioch 11,2
precinct,Antioch 12,2
precinct,Antioch 13,2
precinct,Antioch 14,2
precinct,Antioch 15,2
precinct,Antioch 16,2
precinct,Antioch 17,2
precinct,Antioch 2,2
precinct,Antioch 3,2
precinct,Antioch 4,2
precinct,Antioch 5,2
precinct,Antioch 6,2
precinct,Antioch 7,2
precinct,Antioch 8,2
precinct,Antioch 9,2
precinct,Antioch and Kings Creek,12
precinct,Antoine,10
precinct,Antreville,11
precinct,Antrim,3
precinct,Antwerp 1.,7
precinct,Antwerp 2,7
precinct,Appanoose Township,3
precinct,Appleton #1,15
precinct,Appleton #2,15
precinct,Appleton Township,4
precinct,Appleton-Equinox,11
precinct,Apricot,2
precinct,Arabi,8
precinct,Arabia,4
precinct,Arago/Barada,1
precinct,Arapahoe,1
precinct,Arapahoe School 8-1,5
precinct,Arbanna,10
precinct,Arbor,2
precinct,Arcade 1,6
precinct,Arcade 2,5
precinct,Arcade 3,5
precinct,Arcade 4,5
precinct,Arcade Township,4
precinct,Arcadia,21
precinct,Arcadia 01,7
precinct,Arcadia 02,7
precinct,Arcadia 03,7
precinct,Arcadia 04,7
precinct,Arcadia 05,7
precinct,Arcadia 06,7
precinct,Arcadia 07,7
precinct,Arcadia 08,7
precinct,Arcadia 09,7
precinct,Arcadia 10,7
precinct,Arcadia Elementary,12
precinct,Archdale,13
precinct,Archdale 2,13
precinct,Arco 1,3
precinct,Arco 2,3
precinct,Arcola Technology Center,4
precinct,Ardincaple,13
precinct,Argenta 01,4
precinct,Argenta 02,4
precinct,Argenta 03,4
precinct,Argenta 04,4
precinct,Argenta 05,4
precinct,Argyle,4
precinct,Argyle 1,8
precinct,Argyle 2,8
precinct,Argyle 3,7
precinct,Arial Mill,11
precinct,Ariel,4
precinct,Arimo 61,3
precinct,Arion Township,4
precinct,Arispe Methodist Church,12
precinct,Arkabutla,4
precinct,Arkansas,2
precinct,Arkansas City Ward 1 A,4
precinct,Arkansas City Ward 1 A Exclave A,4
precinct,Arkansas City Ward 1 A Exclave B,4
precinct,Arkansas City Ward 1 B,4
precinct,Arkansas City Ward 1 C,4
precinct,Arkansas City Ward 1 D,4
precinct,Arkansas City Ward 1 D Exclave A,4
precinct,Arkansas City Ward 2 A,4
precinct,Arkansas City Ward 2 B - 1,4
precinct,Arkansas City Ward 2 B - 2,4
precinct,Arkansas City Ward 2 C,4
precinct,Arkansas City Ward 2 D,4
precinct,Arkansas City Ward 2 D Exclave 1,4
precinct,Arkansas City Ward 3 A,4
precinct,Arkansas City Ward 3 B,4
precinct,Arkansas City Ward 3 C,4
precinct,Arkansas City Ward 4 A,4
precinct,Arkansas City Ward 4 B,4
precinct,Arkansas City Ward 4 C,4
precinct,Arkansas City Ward 4 D,4
precinct,Arkansas City Ward 5,4
precinct,Arkwright,6
precinct,Arlington,34
precinct,Arlington 01|115,7
precinct,Arlington 02|116,7
precinct,Arlington Precinct,2
precinct,Arlington Township,4
precinct,Arlington|4,3
precinct,Armathwaite|2,3
precinct,Armorel Baptist Church,8
precinct,Armory,20
precinct,Armory 3-3,5
precinct,Armory 7-1|12,3
precinct,Armory|11,4
precinct,Armory|7,3
precinct,Arnold Line,4
precinct,Arp 6|8,7
precinct,Artesia,4
precinct,Arthur,1
precinct,Artic 078,2
precinct,Artsplace - District 3,8
precinct,Arvonia Township,3
precinct,Asbury City Hall,6
precinct,Ascauga Lake No. 63,12
precinct,Ascauga Lake No. 84,12
precinct,Ash 03,2
precinct,Ash Creek Township,4
precinct,Ash Valley Township,4
precinct,Ashborough East,13
precinct,Ashborough East 2,13
precinct,Ashborough West,13
precinct,Ashborough West 2,13
precinct,Ashburn,8
precinct,Asherville Township,4
precinct,Ashford 1,6
precinct,Ashford 2,6
precinct,Ashland,3
precinct,Ashland District 3,4
precinct,Ashland Rural,2
precinct,Ashland Township,4
precinct,Ashland Ward 1,2
precinct,Ashland Ward 2,2
precinct,Ashley,6
precinct,Ashley East 15,4
precinct,Ashley River,13
precinct,Ashley West 22,4
precinct,Ashton,7
precinct,Ashworth,12
precinct,Assembly Hall,12
precinct,Assembly Of God Hall,11
precinct,Atchison Precinct 1,3
precinct,Atchison Precinct 2 East,3
precinct,Atchison Precinct 2 West,3
precinct,Atchison Precinct 3 East,3
precinct,Atchison Precinct 3 West,3
precinct,Atchison Precinct 4,3
precinct,Atchison Precinct 4 Exclave A,3
precinct,Atchison Precinct 4 Exclave B,3
precinct,Atchison Precinct 5 North,3
precinct,Atchison Precinct 5 North Exclave A,3
precinct,Atchison Precinct 5 North Exclave B,3
precinct,Atchison Precinct 5 South,3
precinct,Atchison Precinct 5 South Exclave A,3
precinct,Atchison Precinct 5 South Exclave B,3
precinct,Atchison Precinct 5 South Exclave C,3
precinct,Athelstane Township,4
precinct,Athens Academy,4
precinct,Athens Township,4
precinct,Atkins In,15
precinct,Atkins Out #1,15
precinct,Atkins Out #2,15
precinct,Atkins Out #3,15
precinct,Atkinson,3
precinct,Atlanta,3
precinct,Atlanta Township,4
precinct,Atlantic 1,12
precinct,Atlantic 2,12
precinct,Atlantic 3,12
precinct,Atlantic 4,12
precinct,Atlantic 5,12
precinct,Atlantic City Fire Hall 24-1,5
precinct,Atomic City 26,3
precinct,Attapulgus,8
precinct,Attica,4
precinct,Attica 1,5
precinct,Attica 2,5
precinct,Attica 3,5
precinct,Attica 4,5
precinct,Atwater Senior Center 01,5
precinct,Atwood City Precinct 1 East,4
precinct,Atwood City Precinct 1 North,4
precinct,Atwood City Precinct 1 West,4
precinct,Atwood City Precinct 2,4
precinct,Atwood Township,4
precinct,Atwood|13,7
precinct,Aubry Twp 0-01,4
precinct,Aubry Twp 0-02,4
precinct,Aubry Twp 0-03,4
precinct,Aubry Twp 0-04,4
precinct,Aubry Twp 0-05,4
precinct,Aubry Twp 0-06,4
precinct,Aubry Twp 0-07,4
precinct,Auburn,25
precinct,Auburn 10-1 10,17
precinct,Auburn 10-2 10,17
precinct,Auburn 10-3 10,17
precinct,Auburn 11-1 11,17
precinct,Auburn 11-2 11,17
precinct,Auburn 11-3 11,17
precinct,Auburn 12-1 12,17
precinct,Auburn 12-2 12,17
precinct,Auburn 12-3 12,17
precinct,Auburn 13-1 13,17
precinct,Auburn 13-2 13,17
precinct,Auburn 13-3 13,17
precinct,Auburn 14-1 14,17
precinct,Auburn 14-2 14,17
precinct,Auburn 14-3 14,17
precinct,Auburn 15-1 15,17
precinct,Auburn 15-2 12,17
precinct,Auburn 15-3 15,17
precinct,Auditorium,4
precinct,Augusta 1,7
precinct,Augusta 2,7
precinct,Augusta Armory-01,6
precinct,Augusta Armory-02,6
precinct,Augusta Armory-04,6
precinct,Augusta Armory-05,6
precinct,Augusta Christian,8
precinct,Augusta City Ward 1,4
precinct,Augusta City Ward 1 Exclave A,4
precinct,Augusta City Ward 1 Exclave B,4
precinct,Augusta City Ward 1 Exclave C,4
precinct,Augusta City Ward 1 Exclave D,4
precinct,Augusta City Ward 2,4
precinct,Augusta City Ward 3,4
precinct,Augusta City Ward 3 Exclave,4
precinct,Augusta City Ward 4,4
precinct,Augusta Housing Auth-03,6
precinct,Augusta Tech,4
precinct,Augusta Township S14,4
