variable,value,count
candidate,Ashley A Hicks,1
candidate,Ashley D Gilmore,4
candidate,Ashley Decker,46
candidate,Ashley E. BROWN,9
candidate,Ashley Emerson,1
candidate,Ashley Ewald,172
candidate,Ashley M. REED,4
candidate,Ashley M. Smith,104
candidate,Ashley Morgan,92
candidate,Ashley S. Trivette,42
candidate,Ashley SMITH,2
candidate,Ashley Tackett,4
candidate,Ashley W. Thrasher,225
candidate,Ashli Young,21
candidate,Asmaa Abdalla,190
candidate,Assessor Russell Hill,755
candidate,Assessor Sandra Cawyer,42
candidate,"Aster """"Cat"""" SIZEMORE",9
candidate,Athena F. Brooks,240
candidate,Athena Salman,34
candidate,Aubrey Miller,49
candidate,"Audrey ""Luche"" Giacomino",15
candidate,Aundra Lett JACKSON,14
candidate,Austin BRAGG,3
candidate,Austin Beard,14
candidate,Austin Dawkins,19
candidate,Austin Evans,1
candidate,Austin Forsyth,45
candidate,Austin P. VOWELS,31
candidate,Autumn K. G. Robinson,68
candidate,Avery Michelle Crump,676
candidate,Avni Gupta-Kagan,101
candidate,Aynne McAvoy,20
candidate,B ALISON SOSEBEE,152
candidate,B J HEDGECOCK,48
candidate,B Parks Evans Jr,160
candidate,B. ARRANT,100
candidate,B. B. ANDERSON,32
candidate,B. BARRETT,16
candidate,B. BEGGS,28
candidate,B. BELCHER,4
candidate,B. BLASINGAME,8
candidate,B. BRIDGES,52
candidate,B. BROCKMAN,4
candidate,B. BROOKSHIRE,8
candidate,B. BRYAN,112
candidate,B. C. HILL,16
candidate,B. C. KENNEDY,4
candidate,B. CALHOUN,12
candidate,B. CALLIHAN,48
candidate,B. CALLOWAY,8
candidate,B. CARLAN,52
candidate,B. CARTER,52
candidate,B. CARTWRIGHT,8
candidate,B. CONLEY,4
candidate,B. COWART,1384
candidate,B. COX,40
candidate,B. CROFT,4
candidate,B. Charlie HEILMAN,1
candidate,B. D. HENDERSON,28
candidate,B. D. NUNNERY,9
candidate,B. D. REYNOLDS SR,40
candidate,B. DANIEL,4
candidate,B. DANNER,28
candidate,B. DARUS,52
candidate,B. DAVIS,20
candidate,B. DENNEY,32
candidate,B. DEVANE,28
candidate,B. DINGLER,96
candidate,B. DUBOIS JR.,12
candidate,B. E. WRIGHT,84
candidate,B. ELLIS,228
candidate,B. ERWIN,44
candidate,B. FLETCHER,32
candidate,B. FOSTER,8
candidate,B. G. BROWN,20
candidate,B. H. BABB,152
candidate,B. HANCOCK,20
candidate,B. HAUGABOOK,4
candidate,B. HEISKELL,44
candidate,B. HENDRIX,8
candidate,B. J. BRANNEN,32
candidate,B. J. BRAY,4
candidate,B. J. CRUMP,16
candidate,B. J. FOSTER,8
candidate,B. J. Goodridge,126
candidate,B. J. SMITH,32
candidate,B. JONES,4
candidate,"B. Joe Reddish, III",4
candidate,B. K. JONES,8
candidate,B. K. MUSGROVE,24
candidate,B. KOVACS,40
candidate,B. L. CASEY,16
candidate,B. LESTER,16
candidate,B. LOCKETT,80
candidate,B. M WEATHERSBY,4
candidate,B. M. WINNS,20
candidate,B. MAYFIELD,4
candidate,B. MCCLELLAN,4
candidate,B. MCDUFFIE,276
candidate,B. MCLEMORE,8
candidate,B. MILLER,4
candidate,B. MILLER JR.,28
candidate,B. MURRAY,32
candidate,B. NORRIS,12
candidate,B. O. WILLIAMS,20
candidate,B. P. OGLESBY,20
candidate,B. P. ROTHROCK,28
candidate,B. PETERSON,4
candidate,B. PIERCE,28
candidate,B. PITTARD,12
candidate,B. POWELL,36
candidate,B. PULLIAM,44
candidate,B. R. CHILDERS,28
candidate,B. R. GATES SR.,28
candidate,B. R. HENDERSON,100
candidate,"B. RIDEN, JR.",8
candidate,B. RIVERS,8
candidate,B. ROGERS,16
candidate,B. S. JACKSON,40
candidate,B. S. RHODES,24
candidate,B. SLAUGHTER,44
candidate,B. SOLES,56
candidate,B. STUDDARD,4
candidate,B. THREADGILL,16
candidate,B. THURMOND,12
candidate,B. WALKER,12
candidate,B. WALKER SR.,4
candidate,B. WATSON,8
candidate,B. WESSINGER,356
candidate,B. WHITE,24
candidate,B. WILLIAMS,4
candidate,B. ZORN,16
candidate,B.A. FRANKLIN,4
candidate,B.k. Merriman,15
candidate,BALD KNOB ALDERMAN W-2 PO.1,276
candidate,BALD KNOB ALDERMAN W-3 PO. 1,276
candidate,BALD KNOB ALDERMAN W-3 PO. 2,276
candidate,"BALINBIN, Ernest Z. Kanamu",102
candidate,BARBARA DAVIDSON,39
candidate,BARBARA MARIAN HARTLEY,3
candidate,"BARNARD, ANN",1
candidate,BARREN TOWNSHIP CONSTABLE-CHRYSTAL,80
candidate,"BARRETTE, JOHN",24
candidate,BARRY ALLAN PRESGRAVES,4
candidate,BARRY CHANCE FREY,3
candidate,BARRY REGINALD RANDALL,33
candidate,BARRY WADE DEUEL,8
candidate,BEARL D. BENNETT,4
candidate,BECCA CLARK,28
candidate,BEEBE ALDERMAN W-1 PO. 1,276
candidate,BEEBE ALDERMAN W-1 PO. 2,276
candidate,BEEBE ALDERMAN W-2 PO. 1,276
candidate,BEEBE ALDERMAN W-3 PO. 1,276
candidate,BEEBE ALDERMAN W-3 PO. 2,276
candidate,BEEDEVILLE ALDERMAN POSITION 1-WIL,80
candidate,BEEDEVILLE ALDERMAN POSITION 2-DAN,80
candidate,BEEDEVILLE ALDERMAN POSITION 3-JIM,80
candidate,BEEDEVILLE ALDERMAN POSITION 5-ROB,80
candidate,BEEDEVILLE CITY CLERK-POLLY ADAMS,80
candidate,BELITA J. LEE BYRD,21
candidate,BELL W,42
candidate,"BELL, MIKE",15
candidate,BEN COKER,284
candidate,BEN FITZGERALD III,5
candidate,BEN KIMBRO,72
candidate,BEN KRAKOWKA,14
candidate,BEN L MCDANIEL,8
candidate,"BEN PEZDARK """"I""""",31
candidate,"BENDURE, TED P.",3
candidate,BENJAMIN ALBIN SMITH,8
candidate,BENJAMIN WILLIAM PHIPPS,3
candidate,BENNY McCORD,36
candidate,"BERNABE, Matt",48
candidate,BERNADINE ARAGON LUCERO,27
candidate,BERNARD JOSEPH LUNDY Jr.,3
candidate,BERT POSTON,120
candidate,"BERTHA ""BERT"" WAGES",20
candidate,BERTHA C BUSTAMANTE,28
candidate,BERTINA E. LAMPKIN - NO,3668
candidate,BERTINA E. LAMPKIN - YES,3668
candidate,BETH RUSH,104
candidate,BETTY A BERRY,4
candidate,BETTY L SAAVEDRA,27
candidate,BEVERLEY ENGLISH DALTON,3
candidate,BEVERLY MAGGIO ANDERSON,100
candidate,BEVERLY SUE ORANGE,10
candidate,BILL BAKER,27
candidate,BILL BERG,11
candidate,BILL BURTCHETT,33
candidate,BILL DOUPE,120
candidate,BILL EATON,15
candidate,BILL EMERT,6
candidate,BILL EVERETT,14
candidate,BILL HARTMAN,12
candidate,BILL ROADY,51
candidate,BILL SPARKS,10
candidate,BILL WERTHEIM,4
candidate,BILL WHITEHEAD,4
candidate,BILLIE JO MOORE-JACKSON,87
candidate,BILLY FEAGIN,9
candidate,BILLY JOE DRIGGS,6
candidate,BILLY R MARTINEZ,5
candidate,BILLY SHROPSHIRE,111
candidate,BIRD TOWNSHIP CONSTABLE-CARL SCHLO,80
candidate,BLAINE DAVIS,15
candidate,BLAKE CRAWFORD,16
candidate,BLAKE HEMPSTEAD,3
candidate,BLAKE M,534
candidate,"BLANCHETTE, MARC S.",4
candidate,BLAYNEY MYERS,2
candidate,BOB ANDRIOTTO,41
candidate,BOB BUCHANAN,69
candidate,BOB JONES,27
candidate,BOB NORRIS,20
candidate,BOB OTT,156
candidate,BOB W TAYLOR,6
candidate,BOB WITTENBERG,2
candidate,BOBBY ARTHUR JUNES,67
candidate,BOBBY D. JOHNSON,32
candidate,BOBBY PAINTER,30
candidate,BOBBY R. STEWART,9
candidate,BOBBY WALRAVEN,80
candidate,BOBBY WOODS,12
candidate,BONDS - NO,88
candidate,BONDS - YES,88
candidate,BONITA COLEMAN - NO,3668
candidate,BONITA COLEMAN - YES,3668
candidate,"BONKOWSKI, BRAD",24
candidate,BONNIE CARTER,3
candidate,"BORGZINNER, KIMBERLY",33
candidate,"BORSOS, RONALD",1
candidate,"BOSTA, JOHN",1
candidate,BOYD CLAYTON WILEY,3
candidate,BRAD BURGETT,18
candidate,BRAD HORN,51
candidate,BRAD SHEALY,232
candidate,BRAD SMITH,180
candidate,BRAD TUCKWILLER,29
candidate,BRAD WILSON,11
candidate,BRADFORD ALDERMAN W-1 PO. 1,276
candidate,BRADFORD ALDERMAN W-2 PO. 1,276
candidate,BRADFORD ALDERMAN W-2 PO. 2,276
candidate,BRADFORD ALDERMAN W-3 PO. 1,276
candidate,BRADFORD L RIGBY,72
candidate,BRADFORD RECORDER/TREASURER,276
candidate,BRANDON JACOB CROSS,5
candidate,BRANDON M. HAUBERT,20
candidate,BRANDON McCOY,48
candidate,BRANDON WAYNE HOWARD,3
candidate,BRANDY L THOMPSON,6
candidate,"BREAUX, JOHN",7
candidate,BRENDA MORRIS,4
candidate,BRENDA SUSAN PELHAM,3
candidate,BRENDA WISEMAN,27
candidate,BRENDAN A. O'BRIEN,3668
candidate,BRENDAN R. MCDONOUGH,2
candidate,BRENT FERTIG,14
candidate,BRETT WOOD,6
candidate,"BREWSTER, TODD",10
candidate,BRIAN ANDERSON,5
candidate,BRIAN BENJAMIN LANGLEY,3
candidate,BRIAN CHRISTOPHER BASS,29
candidate,BRIAN KEITH NANCE Sr.,33
candidate,BRIAN LEE BEVERAGE,15
candidate,BRIAN LELAND,32
candidate,BRIAN MAUNE,50
candidate,BRIAN R. TILGHMAN,4
candidate,BRIAN W LAWRENCE,20
candidate,BRIAN W OURS,16
candidate,"BRIAN, BETSY",26
candidate,"BRISSENDEN, MARLENE",15
candidate,BRODE H,178
candidate,BRUCE ERIK HARTWICK,4
candidate,BRUCE HUDSON,5
candidate,BRUCE M JOHANNESSEN,4
candidate,BRUCE M THOMSON,99
candidate,BRUCE SHEATS,30
candidate,BRUCE WARREN TYLER,67
candidate,"BRUN, Arthur",48
candidate,BRYAN C. WARD,14
candidate,BRYAN JACKSON,12
candidate,BRYAN SMITH,5
candidate,"BRYANT, RICHARD D.",11
candidate,BUCK EDWARDS,21
candidate,BUDDY CARNES,12
candidate,BUDDY DEHTAN,15
candidate,BUDDY WILLIAMS,20
candidate,"BUNTING, TIM",8
candidate,BURTON I G,36
candidate,"BYBEE, SHANE A.",10
candidate,"BYER, B. KEITH",40
candidate,"Bachman, Shana",750
candidate,"Baker, Timothy J.",2
candidate,"Ballweg, David P.",8
candidate,Balser Danielle,1
candidate,Banks Hattaway,27
candidate,Barb Gordon,4
candidate,Barb Olsen,6
candidate,Barb Waldman,22
candidate,"Barbara ""Sprotte"" Garcia",15
candidate,Barbara A Leavens,2
candidate,Barbara A. VonVillas,10
candidate,Barbara Ann Capalbo,6
candidate,Barbara Ann Hudson,12
candidate,Barbara B Clark,20
candidate,Barbara BAKER,14
candidate,Barbara BOYD,13
candidate,Barbara Balmer,38
candidate,Barbara Becker,6
candidate,Barbara Beeks,13
candidate,Barbara Boyd-Williams,38
candidate,Barbara Boyer,21
candidate,Barbara Bull,1
candidate,Barbara Burandt,6
candidate,Barbara CROUCH,2
candidate,Barbara Carter,1
candidate,Barbara Cifelli-Sherry,34
candidate,Barbara Crosby,77
candidate,Barbara Cruz,1
candidate,Barbara E. SHANKLIN,1
candidate,Barbara FULCHER-JONES,57
candidate,Barbara Ford-Coates,101
candidate,Barbara Fuentez,1
candidate,Barbara Gale Beatty,166
candidate,Barbara HUTCHISON,1
candidate,Barbara J Merritt,10
candidate,Barbara J. Clark,3
candidate,Barbara JAMES,8
candidate,Barbara Jones,3
candidate,Barbara K. NEW,3
candidate,Barbara Kinsey,110
candidate,Barbara Landsman,46
candidate,Barbara Lawall,744
candidate,Barbara Leff,1
candidate,Barbara Marschall,10
candidate,Barbara McAdoo Brothers,5
candidate,Barbara McQuinn,157
candidate,Barbara Mcguire,258
candidate,Barbara Niedermeyer,54
candidate,Barbara ROGERS,1
candidate,Barbara Rogers,3
candidate,Barbara Roman Wilson-Jackson,13
candidate,Barbara Ross,5
candidate,Barbara Ruiz,1
candidate,Barbara S. Bodnar,37
candidate,Barbara S. Brown,4
candidate,Barbara SHEA,1
candidate,Barbara Sexton SMITH,1
candidate,Barbara Toscano,29
candidate,Barbara Turner,14
candidate,Barbara Underwood,36
candidate,Barbara Weckman Brekke,12
candidate,Barbara Weinstock,20
candidate,Barbara White COLTER,6
candidate,Barbara Whiteley,130
candidate,Barkley TAYLOR,11
candidate,"Barlow, Bobbie",1
candidate,Barney Burke,39
candidate,"Barry """"Tony"""" WARD",3
candidate,Barry Bateman,12
candidate,Barry C Taylor,1
candidate,Barry COFFEY,3
candidate,Barry COOPER,10
candidate,Barry D Todd,6
candidate,Barry E. Robertson,47
candidate,Barry Eames,13
candidate,Barry Faile,40
candidate,Barry Gold,85
candidate,Barry McDONALD,10
candidate,Barry McGAW,22
candidate,Barry McPeters,68
candidate,Barry N. CHANEY,9
candidate,Barry Nelson,15
candidate,Barry SATURDAY,26
candidate,Barry Shoemaker,182
candidate,Barry Townsend,18
candidate,Barry W. CRAVENS,1
candidate,Barry W. Rorex,21
candidate,"Barstow, Joseph D.",20
candidate,Bart Carpenter,1
candidate,Bart Castleberry,84
candidate,Bart Goff,4
candidate,Bart Moss,23
candidate,Basil Anthony Piazza,2
candidate,"Bateman, Sam",160
candidate,Batman,46
candidate,Batson,7
candidate,"Baucum, Suzan",750
candidate,Becky ACUFF,6
candidate,Becky Birdsong,24
candidate,Becky Boles,94
candidate,Becky Brittain,118
candidate,Becky HUNTER,1
candidate,Becky Nutt,282
candidate,Becky Pollard,114
candidate,Becky RICKETTS,1
candidate,Becky Troutman,167
candidate,Becky Watts CURTIS,23
candidate,"Beecher, Maxine R.",5
candidate,Belinda McRae,9
candidate,Belinda S. WILSON,7
candidate,Ben BARLAGE,8
candidate,Ben BUCHER,13
candidate,Ben Baker,21
candidate,Ben Connell,11
candidate,Ben F. GARDNER,16
candidate,Ben FRANKLIN,6
candidate,Ben Fortner,4
candidate,Ben Graff,724
candidate,Ben Griffin Jr.,17
candidate,Ben Harrison,13
candidate,Ben JACKSON,1
candidate,Ben Kinlaw,8
candidate,Ben McCormick,1
candidate,Ben Mossberg,2
candidate,Ben P. COOMES,4
candidate,Ben S. Thalheimer,810
candidate,Ben Teal,9
candidate,Ben Wolters,16
candidate,Benell English,18
candidate,"Benham, Mike",8
candidate,Benjamin (Ben) Curtis,60
candidate,Benjamin Aaron Gibson,3
candidate,"Benjamin E. Thomas, Sr.",1
candidate,Benjamin Garner Harrison IV,70
candidate,Benjamin L. GRITTON,1
candidate,Benjamin Mann,2
candidate,Benjamin Simmons III,42
candidate,Benji Holloman,148
candidate,Benjie Forrest,54
candidate,Bennett Bernal,96
candidate,"Bennett, Dave",17
candidate,"Bennett, Karen",747
candidate,Bennie D. Morrison,7
candidate,Bennie PATTON JR.,4
candidate,Benny EDMONDSON,3
candidate,Benny WARFORD,1
candidate,Benton Beasley,3
candidate,Benton DAMMEL,3
candidate,Benton Felts,29
candidate,Berdetta B. Hodge,62
candidate,"Berkbigler, Marsha",103
candidate,Bernadette McDonald,34
candidate,Bernard A. Hawkins,12
candidate,Bernard BOWLING JR.,1
candidate,Bernard C. Jack Young,303
candidate,Bernard McKissic,5
candidate,Bernard Richburg,10
candidate,"Bernice """"BB"""" Young",5
candidate,Bernice S Blacknell,2
candidate,Bernice S. BOSTON,4
candidate,Bernie WESSELS,4
candidate,Berry Anderson,3
candidate,Berry Lewis,30
candidate,"Bert A. Scott, Sr.",3
candidate,Bert Lance-Stone,20
candidate,Bert Perisho,1
candidate,Berta Manuz,24
candidate,Bertha G. Holliday,2
candidate,Bertha Goins,9
candidate,Bertha H. Rodriguez,1
candidate,Beryl Baker,87
candidate,Beryl WARD,1
candidate,Bessie S. Allen,15
candidate,Beth Baker Ward,148
candidate,Beth Burn Hutchison,22
candidate,Beth Carlson,20
candidate,Beth Dickerson Branham,37
candidate,Beth Ford,744
candidate,Beth Freshwater-Smith,322
candidate,Beth Gordon Isenhour,118
candidate,Beth L. Strecker,19
candidate,Beth Lusby,3
candidate,Beth MOFFETT,1
candidate,Beth OUSLEY,7
candidate,Beth Olson,12
candidate,Beth Petz,5
candidate,Beth Ruttle ROSE,7
candidate,Beth Smolens,6
candidate,Beth Weisser,144
candidate,Beth Wright OLDENDICK,3
candidate,Bethany MAJOR,5
candidate,"Bethards, Stephanie Sue",4
candidate,Betsy Harnage,84
candidate,Betsy SHELTON,2
candidate,Bette Keehley,1
candidate,Bette S. Green,45
candidate,Betts Putnam-Hidalgo,342
candidate,Betty A. Murphy,2
candidate,Betty ABRAMS,3
candidate,Betty Argue,16
candidate,Betty BLACK,23
candidate,Betty Bagley,16
candidate,Betty Butler,10
candidate,Betty Cook,12
candidate,Betty F Garrison,20
candidate,Betty F Matthews,33
candidate,Betty F Tyree,1
candidate,Betty J. Brown,676
candidate,Betty Jean Roppe,12
candidate,Betty Joann McMorris,14
candidate,Betty Joyce GUESS,3
candidate,Betty Keller,1
candidate,Betty Kessler Bowers,7
candidate,Betty L Taylor,3
candidate,Betty Landes,24
candidate,Betty MORROW,4
candidate,Betty S. MEREDITH,6
candidate,Betty Scippio,1
candidate,Betty Sue Lisenby,14
candidate,Betty Wells Brown,126
candidate,Betty Wells HISLE,2
candidate,Bettye Jenkins,84
candidate,Beulah G Roberts,30
candidate,Beulah Pratt,11
candidate,Beverly A. Scarlett,273
candidate,Beverly A. WILLIAMS,1
candidate,Beverly Bentley INGRAM,2
candidate,Beverly Burks,51
candidate,Beverly C. BURTON,1
candidate,Beverly H Whitfield,36
candidate,Beverly Pyle,172
candidate,Beverly Rice McAdams,52
candidate,Beverly SHAW,1
candidate,Beverly THOMPSON,2
candidate,Beverly Tracy ANDERSON,3
candidate,Beverly WILLMAN,1
candidate,BeverlyJo Justice OSBORNE,3
candidate,Big John Underwood,9
candidate,Bill ADAMS,7
candidate,Bill ASEERE,14
candidate,Bill BENNETT,16
candidate,Bill BRADFORD,6
candidate,Bill Barker,22
candidate,Bill Bates,40
candidate,Bill Bingham Jr,37
candidate,Bill Bokunic,1
candidate,Bill Brackman,4
candidate,Bill Burgess,123
candidate,Bill Burnett,1
candidate,Bill Coburn,7
candidate,Bill Coffin,4
candidate,Bill Cowles,247
candidate,Bill Currier,1
candidate,Bill D. Greene,68
candidate,Bill DENNEY,10
candidate,Bill DUNAVENT,3
candidate,Bill Davis,676
candidate,Bill Daws,13
candidate,Bill DiMarco,1
candidate,Bill Ditto,105
candidate,Bill Eagle,32
candidate,Bill Elfering,45
candidate,Bill Eoff,20
candidate,Bill FARMER JR.,29
candidate,Bill Ferry,25
candidate,Bill Fletcher,1108
candidate,Bill Foster,47
candidate,Bill GARY IV.,2
candidate,Bill Gates,155
candidate,Bill Glassmire,1
candidate,Bill Graupp,1
candidate,Bill Griffiths,6
candidate,Bill HOWARD,14
candidate,Bill Hagerty,29
candidate,Bill Hamilton,4
candidate,Bill Hart,94
candidate,Bill Hartley,1
candidate,Bill Hearn,22
candidate,Bill Helmich,153
candidate,Bill Henry,24
candidate,Bill Holland,1
candidate,Bill Hunker,47
candidate,Bill Husfelt,44
candidate,Bill James,134
candidate,Bill Kell,69
candidate,Bill Lashley,148
candidate,Bill Leeper,15
candidate,Bill Lovelady,48
candidate,Bill MITCHELL,1
candidate,Bill Martin,2
candidate,Bill McCOWAN,3
candidate,Bill McCollum,9
candidate,Bill McCracken,56
candidate,Bill McMasters,10
candidate,Bill Mccarter,9
candidate,Bill Michaud,24
candidate,Bill Mike RUNYON,8
candidate,Bill Miketta,10
candidate,Bill Monroe,42
candidate,Bill Montgomery,724
candidate,Bill Morris,32
candidate,Bill Moseley,20
candidate,Bill Murray,31
candidate,Bill Osburn,3
candidate,Bill Parker,47
candidate,Bill Pate,40
candidate,Bill Pinske,3
candidate,Bill Pratt,10
candidate,Bill Prummell,67
candidate,Bill Quirk,2
candidate,Bill ROBERTSON,5
candidate,Bill Ring,355
candidate,Bill Risner,32
candidate,Bill SHECKLES,12
candidate,Bill Schikora,2
candidate,Bill Scott,7
candidate,Bill Southern,216
candidate,Bill Staples,744
candidate,Bill Starrels,2
candidate,Bill Sumner,14
candidate,Bill Taylor,1
candidate,Bill Thompson,4
candidate,Bill UNCHESTER,3
candidate,Bill WELLS,29
candidate,Bill WHITE,1
candidate,Bill WHITELEY,3
candidate,Bill Watson,19
candidate,Bill YOUNG,1
candidate,"Billie """"Ruthie"""" LEWIS",7
candidate,Billie A. Wheeler,26
candidate,Billie Dailey,5
candidate,Billie J. Gibson,20
candidate,Billie Jo Smith,2
candidate,"Billy """"Bill Tick"""" POWELL",3
candidate,"Billy """"Ozzie"""" MARAMAN",3
candidate,Billy (Jo Jo) Rodgers,8
candidate,Billy Alvey,8
candidate,Billy CLOYD,2
candidate,Billy CORNETTE,3
candidate,Billy D. ARTHUR,5
candidate,Billy Dukes,3
candidate,Billy Duncan,18
candidate,Billy Griffin,31
candidate,Billy Hollingsworth,6
candidate,Billy J. SMITH,3
candidate,Billy K. BANKS,32
candidate,Billy K. GRAYSON,14
candidate,Billy L Parker,1
candidate,Billy MAXEY,4
candidate,Billy Marts,126
candidate,Billy Mosteller,12
candidate,Billy N. GUFFEY,4
candidate,Billy Norris,9
candidate,Billy Peaden,92
candidate,Billy Plyler,16
candidate,Billy R Short,12
candidate,Billy R. NEW,3
candidate,Billy ROBBINS,4
candidate,Billy Stephens,10
candidate,Billy TAYLOR,1
candidate,Billy Townsend,167
candidate,Billy W. JEFFRIES,3
candidate,Billy WOOTEN,11
candidate,Billy Walker,17
candidate,Billy Whitt,13
candidate,Billy Wilson,4
candidate,Billy Woods,125
candidate,Billye Moore,5
candidate,Biome M Erickson,5
candidate,Birt K Adams,39
candidate,Blair Craven,146
candidate,Blair Massey,11
candidate,Blake A. Dickinson,4
candidate,Blake BOWLING,11
candidate,Blake Galbreath,3
candidate,Blake Huffman,25
candidate,Blake ROBERTSON,13
candidate,Blanche Bowens,12
candidate,Blanchie Laws,12
candidate,Blanquita VALENTI,615
candidate,Bob Argus,2
candidate,Bob Bell,26
candidate,Bob Beverage,38
candidate,Bob Blankenship,30
candidate,Bob Bozarth,88
candidate,Bob Broom,229
candidate,Bob Bruchey,19
candidate,Bob CLEMENTS,3
candidate,Bob Cavanaugh,138
candidate,Bob Conley,17
candidate,Bob Coomber,1
candidate,Bob DALTON,2
candidate,Bob DENNER,2
candidate,Bob Dailey,80
candidate,Bob ELLIOTT,1
candidate,Bob Ehler,1
candidate,Bob Eugene,27
candidate,Bob Fox,1
candidate,Bob GLENN,55
candidate,Bob Gilliland,12
candidate,Bob Gualtieri,301
candidate,Bob HAMMON,2
candidate,Bob HELERINGER,1
candidate,Bob Henriquez,340
candidate,Bob Huddleston,72
candidate,Bob Jarman,19
candidate,Bob Johnson,12
candidate,Bob Koch,104
candidate,Bob Kopitzke,2
candidate,Bob Krepps,10
candidate,Bob Leal,20
candidate,Bob Littlefield,53
candidate,Bob MUELLER,4
candidate,Bob Manne,14
candidate,Bob Meffley,32
candidate,Bob N Burr,2
candidate,Bob NOEL,4
candidate,"Bob O""Brien",1
candidate,Bob Occena,58
candidate,"Bob Oliver Hurst, Sr.",5
candidate,Bob Pollack,10
candidate,Bob Robson,42
candidate,Bob Rouleau,5
candidate,Bob SHURTLEFF JR.,9
candidate,Bob STONUM,1
candidate,Bob Sharp,4
candidate,Bob Shortman,1
candidate,Bob Smith,46
candidate,Bob Southard,1
candidate,Bob Stambach,46
candidate,Bob Stitcher,284
candidate,Bob Taylor,27
candidate,Bob Thorpe,344
candidate,Bob Van Hee,2
candidate,Bob WHITTLESEY,3
candidate,Bob Ward,4
candidate,Bob White,279
candidate,Bob Wiggins,2
candidate,Bob Woodard,70
candidate,Bob Worsley,37
candidate,Bob Wyatt,16
candidate,Bobb Breck,1
candidate,Bobbi A Childers,5
candidate,Bobbie Mitchell,4
candidate,Bobby ADAMS,7
candidate,Bobby Bennett,15
candidate,Bobby Brown,3
candidate,Bobby D Tweedy,16
