variable,value,count
precinct,City of Peekskill - 220006,10
precinct,City of Peekskill - 220007,10
precinct,City of Peekskill - 220008,10
precinct,City of Peekskill - 220009,10
precinct,City of Peekskill - 220010,10
precinct,City of Peekskill - 220011,10
precinct,City of Peekskill - 220013,10
precinct,City of Peekskill - 220014,10
precinct,City of Peekskill - 220015,10
precinct,City of Peekskill - 220016,10
precinct,City of Peekskill - 220017,10
precinct,City of Peekskill - 220018,10
precinct,City of Peekskill - 220019,10
precinct,City of Peekskill - 220020,10
precinct,City of Peekskill - 220021,10
precinct,City of Peekskill - 220022,10
precinct,City of Peekskill - 220023,10
precinct,City of Plainfield/ Polk Twp/Douglas Twp,12
precinct,City of PlattsburgH W1D1,9
precinct,City of Plattsburgh W1P2,9
precinct,City of Plattsburgh W1P3,9
precinct,City of Plattsburgh W2D1,9
precinct,City of Plattsburgh W2D2,9
precinct,City of Plattsburgh W3D1,10
precinct,City of Plattsburgh W3D2,9
precinct,City of Plattsburgh W4D1,9
precinct,City of Plattsburgh W4D2,9
precinct,City of Plattsburgh W5D1,9
precinct,City of Plattsburgh W5D2,9
precinct,City of Plattsburgh W6D1,9
precinct,City of Plattsburgh W6D2,10
precinct,City of Poughkeepsie W 1 ED 1,9
precinct,City of Poughkeepsie W 1 ED 2,9
precinct,City of Poughkeepsie W 1 ED 3,9
precinct,City of Poughkeepsie W 2 ED 1,9
precinct,City of Poughkeepsie W 2 ED 2,9
precinct,City of Poughkeepsie W 2 ED 3,9
precinct,City of Poughkeepsie W 3 ED 1,9
precinct,City of Poughkeepsie W 3 ED 2,9
precinct,City of Poughkeepsie W 4 ED 1,9
precinct,City of Poughkeepsie W 4 ED 2,9
precinct,City of Poughkeepsie W 4 ED 3,9
precinct,City of Poughkeepsie W 4 ED 4,9
precinct,City of Poughkeepsie W 5 ED 1,9
precinct,City of Poughkeepsie W 5 ED 2,9
precinct,City of Poughkeepsie W 5 ED 3,9
precinct,City of Poughkeepsie W 6 ED 1,9
precinct,City of Poughkeepsie W 6 ED 2,9
precinct,City of Poughkeepsie W 6 ED 3,9
precinct,City of Poughkeepsie W 7 ED 1,9
precinct,City of Poughkeepsie W 7 ED 2,9
precinct,City of Poughkeepsie W 7 ED 3,9
precinct,City of Poughkeepsie W 8 ED 1,9
precinct,City of Poughkeepsie W 8 ED 2,9
precinct,City of Poughkeepsie W 8 ED 3,9
precinct,City of Poughkeepsie W 8 ED 4,9
precinct,City of Readlyn/Maxfield Twp/Franklin Twp,12
precinct,City of Rye - 230001,10
precinct,City of Rye - 230002,10
precinct,City of Rye - 230003,10
precinct,City of Rye - 230004,10
precinct,City of Rye - 230005,10
precinct,City of Rye - 230006,10
precinct,City of Rye - 230007,10
precinct,City of Rye - 230008,10
precinct,City of Rye - 230009,10
precinct,City of Rye - 230010,10
precinct,City of Rye - 230011,10
precinct,City of Rye - 230012,10
precinct,City of Rye - 230013,10
precinct,City of Rye - 230014,10
precinct,City of Salamanca - Ward 1,9
precinct,City of Salamanca - Ward 2,9
precinct,City of Salamanca - Ward 3,9
precinct,City of Salamanca - Ward 4,9
precinct,City of Salamanca - Ward 5,9
precinct,City of Sumner/Sumner #2 Twp/ Dayton Twp,12
precinct,City of Tripoli/Fremont Twp,12
precinct,City of Waverly Ward III,12
precinct,City of Waverly Ward IV,12
precinct,City of White Plains - 240001,10
precinct,City of White Plains - 240002,10
precinct,City of White Plains - 240003,10
precinct,City of White Plains - 240004,10
precinct,City of White Plains - 240005,10
precinct,City of White Plains - 240006,10
precinct,City of White Plains - 240007,10
precinct,City of White Plains - 240008,10
precinct,City of White Plains - 240009,10
precinct,City of White Plains - 240010,10
precinct,City of White Plains - 240011,10
precinct,City of White Plains - 240012,10
precinct,City of White Plains - 240013,10
precinct,City of White Plains - 240014,10
precinct,City of White Plains - 240015,10
precinct,City of White Plains - 240016,10
precinct,City of White Plains - 240017,10
precinct,City of White Plains - 240018,10
precinct,City of White Plains - 240019,10
precinct,City of White Plains - 240020,10
precinct,City of White Plains - 240021,10
precinct,City of White Plains - 240022,10
precinct,City of White Plains - 240023,10
precinct,City of White Plains - 240024,10
precinct,City of White Plains - 240025,10
precinct,City of White Plains - 240026,10
precinct,City of White Plains - 240027,10
precinct,City of White Plains - 240028,10
precinct,City of White Plains - 240029,10
precinct,City of White Plains - 240030,10
precinct,City of White Plains - 240031,10
precinct,City of White Plains - 240032,10
precinct,City of White Plains - 240033,10
precinct,City of White Plains - 240034,10
precinct,City of White Plains - 240035,10
precinct,City of White Plains - 240036,10
precinct,City of White Plains - 240037,10
precinct,City of White Plains - 240038,10
precinct,City of White Plains - 240039,10
precinct,City of White Plains - 240040,10
precinct,City of White Plains - 240041,10
precinct,City of White Plains - 240042,10
precinct,City of White Plains - 240043,10
precinct,City of White Plains - 240044,10
precinct,City of White Plains - 240045,10
precinct,City of White Plains - 240046,10
precinct,City of Yonkers - 250101,10
precinct,City of Yonkers - 250102,10
precinct,City of Yonkers - 250103,10
precinct,City of Yonkers - 250104,10
precinct,City of Yonkers - 250105,10
precinct,City of Yonkers - 250106,10
precinct,City of Yonkers - 250107,10
precinct,City of Yonkers - 250108,10
precinct,City of Yonkers - 250109,10
precinct,City of Yonkers - 250110,10
precinct,City of Yonkers - 250111,10
precinct,City of Yonkers - 250112,10
precinct,City of Yonkers - 250118,10
precinct,City of Yonkers - 250122,10
precinct,City of Yonkers - 250126,10
precinct,City of Yonkers - 250201,10
precinct,City of Yonkers - 250202,10
precinct,City of Yonkers - 250203,10
precinct,City of Yonkers - 250204,10
precinct,City of Yonkers - 250205,10
precinct,City of Yonkers - 250206,10
precinct,City of Yonkers - 250207,10
precinct,City of Yonkers - 250208,10
precinct,City of Yonkers - 250209,10
precinct,City of Yonkers - 250210,10
precinct,City of Yonkers - 250211,10
precinct,City of Yonkers - 250212,10
precinct,City of Yonkers - 250213,10
precinct,City of Yonkers - 250214,10
precinct,City of Yonkers - 250216,10
precinct,City of Yonkers - 250218,10
precinct,City of Yonkers - 250220,10
precinct,City of Yonkers - 250222,10
precinct,City of Yonkers - 250223,10
precinct,City of Yonkers - 250224,10
precinct,City of Yonkers - 250226,10
precinct,City of Yonkers - 250229,10
precinct,City of Yonkers - 250301,10
precinct,City of Yonkers - 250302,10
precinct,City of Yonkers - 250303,10
precinct,City of Yonkers - 250304,10
precinct,City of Yonkers - 250305,10
precinct,City of Yonkers - 250306,10
precinct,City of Yonkers - 250307,10
precinct,City of Yonkers - 250308,10
precinct,City of Yonkers - 250310,10
precinct,City of Yonkers - 250311,10
precinct,City of Yonkers - 250312,10
precinct,City of Yonkers - 250313,10
precinct,City of Yonkers - 250315,10
precinct,City of Yonkers - 250316,10
precinct,City of Yonkers - 250317,10
precinct,City of Yonkers - 250319,10
precinct,City of Yonkers - 250320,10
precinct,City of Yonkers - 250321,10
precinct,City of Yonkers - 250323,10
precinct,City of Yonkers - 250324,10
precinct,City of Yonkers - 250325,10
precinct,City of Yonkers - 250326,10
precinct,City of Yonkers - 250327,10
precinct,City of Yonkers - 250328,10
precinct,City of Yonkers - 250329,10
precinct,City of Yonkers - 250401,10
precinct,City of Yonkers - 250402,10
precinct,City of Yonkers - 250403,10
precinct,City of Yonkers - 250404,10
precinct,City of Yonkers - 250405,10
precinct,City of Yonkers - 250406,10
precinct,City of Yonkers - 250407,10
precinct,City of Yonkers - 250408,10
precinct,City of Yonkers - 250409,10
precinct,City of Yonkers - 250410,10
precinct,City of Yonkers - 250411,10
precinct,City of Yonkers - 250412,10
precinct,City of Yonkers - 250415,10
precinct,City of Yonkers - 250416,10
precinct,City of Yonkers - 250417,10
precinct,City of Yonkers - 250418,10
precinct,City of Yonkers - 250419,10
precinct,City of Yonkers - 250421,10
precinct,City of Yonkers - 250501,10
precinct,City of Yonkers - 250502,10
precinct,City of Yonkers - 250503,10
precinct,City of Yonkers - 250504,10
precinct,City of Yonkers - 250505,10
precinct,City of Yonkers - 250506,10
precinct,City of Yonkers - 250507,10
precinct,City of Yonkers - 250508,10
precinct,City of Yonkers - 250509,10
precinct,City of Yonkers - 250510,10
precinct,City of Yonkers - 250511,10
precinct,City of Yonkers - 250512,10
precinct,City of Yonkers - 250513,10
precinct,City of Yonkers - 250514,10
precinct,City of Yonkers - 250515,10
precinct,City of Yonkers - 250516,10
precinct,City of Yonkers - 250517,10
precinct,City of Yonkers - 250518,10
precinct,City of Yonkers - 250519,10
precinct,City of Yonkers - 250520,10
precinct,City of Yonkers - 250522,10
precinct,City of Yonkers - 250523,10
precinct,City of Yonkers - 250524,10
precinct,City of Yonkers - 250601,10
precinct,City of Yonkers - 250602,10
precinct,City of Yonkers - 250603,10
precinct,City of Yonkers - 250604,10
precinct,City of Yonkers - 250606,10
precinct,City of Yonkers - 250607,10
precinct,City of Yonkers - 250608,10
precinct,City of Yonkers - 250610,10
precinct,City of Yonkers - 250611,10
precinct,City of Yonkers - 250612,10
precinct,City of Yonkers - 250613,10
precinct,City of Yonkers - 250614,10
precinct,City of Yonkers - 250616,10
precinct,City of Yonkers - 250617,10
precinct,City of Yonkers - 250618,10
precinct,City of Yonkers - 250620,10
precinct,City of Yonkers - 250621,10
precinct,City of Yonkers - 250622,10
precinct,City of Yonkers - 250624,10
precinct,City of Yonkers - 250628,10
precinct,City of Yonkers - 250632,10
precinct,City of Yonkers - 250633,10
precinct,City of Yonkers - 250701,10
precinct,City of Yonkers - 250702,10
precinct,City of Yonkers - 250703,10
precinct,City of Yonkers - 250704,10
precinct,City of Yonkers - 250705,10
precinct,City of Yonkers - 250706,10
precinct,City of Yonkers - 250707,10
precinct,City of Yonkers - 250708,10
precinct,City of Yonkers - 250709,10
precinct,City of Yonkers - 250711,10
precinct,City of Yonkers - 250713,10
precinct,City of Yonkers - 250714,10
precinct,City of Yonkers - 250715,10
precinct,City of Yonkers - 250716,10
precinct,City of Yonkers - 250717,10
precinct,City of Yonkers - 250719,10
precinct,City of Yonkers - 250720,10
precinct,City of Yonkers - 250721,10
precinct,City of Yonkers - 250723,10
precinct,City of Yonkers - 250724,10
precinct,City of Yonkers - 250725,10
precinct,City of Yonkers - 250726,10
precinct,City of Yonkers - 250729,10
precinct,City of Yonkers - 250730,10
precinct,City of Yonkers - 250731,10
precinct,City of Yonkers - 250801,10
precinct,City of Yonkers - 250802,10
precinct,City of Yonkers - 250803,10
precinct,City of Yonkers - 250805,10
precinct,City of Yonkers - 250806,10
precinct,City of Yonkers - 250807,10
precinct,City of Yonkers - 250809,10
precinct,City of Yonkers - 250810,10
precinct,City of Yonkers - 250811,10
precinct,City of Yonkers - 250812,10
precinct,City of Yonkers - 250813,10
precinct,City of Yonkers - 250814,10
precinct,City of Yonkers - 250815,10
precinct,City of Yonkers - 250817,10
precinct,City of Yonkers - 250822,10
precinct,City of Yonkers - 250823,10
precinct,City of Yonkers - 250824,10
precinct,City of Yonkers - 250826,10
precinct,City of Yonkers - 250828,10
precinct,City of Yonkers - 250901,10
precinct,City of Yonkers - 250902,10
precinct,City of Yonkers - 250903,10
precinct,City of Yonkers - 250904,10
precinct,City of Yonkers - 250905,10
precinct,City of Yonkers - 250906,10
precinct,City of Yonkers - 250907,10
precinct,City of Yonkers - 250908,10
precinct,City of Yonkers - 250909,10
precinct,City of Yonkers - 250910,10
precinct,City of Yonkers - 250911,10
precinct,City of Yonkers - 250912,10
precinct,City of Yonkers - 250913,10
precinct,City of Yonkers - 250915,10
precinct,City of Yonkers - 250916,10
precinct,City of Yonkers - 250917,10
precinct,City of Yonkers - 251001,10
precinct,City of Yonkers - 251002,10
precinct,City of Yonkers - 251003,10
precinct,City of Yonkers - 251004,10
precinct,City of Yonkers - 251005,10
precinct,City of Yonkers - 251006,10
precinct,City of Yonkers - 251007,10
precinct,City of Yonkers - 251008,10
precinct,City of Yonkers - 251009,10
precinct,City of Yonkers - 251011,10
precinct,City of Yonkers - 251012,10
precinct,City of Yonkers - 251013,10
precinct,City of Yonkers - 251014,10
precinct,City of Yonkers - 251015,10
precinct,City of Yonkers - 251016,10
precinct,City of Yonkers - 251017,10
precinct,City of Yonkers - 251018,10
precinct,City of Yonkers - 251020,10
precinct,City of Yonkers - 251021,10
precinct,City of Yonkers - 251025,10
precinct,City of Yonkers - 251101,10
precinct,City of Yonkers - 251102,10
precinct,City of Yonkers - 251103,10
precinct,City of Yonkers - 251104,10
precinct,City of Yonkers - 251105,10
precinct,City of Yonkers - 251106,10
precinct,City of Yonkers - 251107,10
precinct,City of Yonkers - 251108,10
precinct,City of Yonkers - 251109,10
precinct,City of Yonkers - 251110,10
precinct,City of Yonkers - 251111,10
precinct,City of Yonkers - 251112,10
precinct,City of Yonkers - 251113,10
precinct,City of Yonkers - 251114,10
precinct,City of Yonkers - 251116,10
precinct,City of Yonkers - 251117,10
precinct,City of Yonkers - 251118,10
precinct,City of Yonkers - 251119,10
precinct,City of Yonkers - 251120,10
precinct,City of Yonkers - 251121,10
precinct,City of Yonkers - 251201,10
precinct,City of Yonkers - 251202,10
precinct,City of Yonkers - 251203,10
precinct,City of Yonkers - 251204,10
precinct,City of Yonkers - 251205,10
precinct,City of Yonkers - 251206,10
precinct,City of Yonkers - 251207,10
precinct,City of Yonkers - 251208,10
precinct,City of Yonkers - 251209,10
precinct,City of Yonkers - 251210,10
precinct,City of Yonkers - 251211,10
precinct,City of Yonkers - 251212,10
precinct,City of Yonkers - 251213,10
precinct,City of Yonkers - 251215,10
precinct,City of Yonkers - 251216,10
precinct,City of Yonkers - 251217,10
precinct,City of Yonkers - 251218,10
precinct,City of Yonkers - 251219,10
precinct,Civic Center,25
precinct,Clacks Chapel,12
precinct,Claquato,2
precinct,Clare 1,45
precinct,Claremont Fire Station,2
precinct,Claremont Ward 1,5
precinct,Claremont Ward 2,5
precinct,Claremont Ward 3,5
precinct,Clarence Rogers School 01,7
precinct,Clarence Township,4
precinct,Clarendon Ward 1,25
precinct,Clarendon Ward 2,25
precinct,Clarendon Ward 3,25
precinct,Clarinda Ward 1,12
precinct,Clarinda Ward 2,12
precinct,Clarion Precinct,12
precinct,Clark,52
precinct,Clark 06,2
precinct,Clark City,25
precinct,Clark Crossroads,25
precinct,Clark Rural,25
precinct,Clark Township,4
precinct,Clark's Hill,13
precinct,Clark/Geneseo,12
precinct,Clarkdale 01,12
precinct,Clarkdale 02,12
precinct,Clarkson 1,10
precinct,Clarkson 2,10
precinct,Clarkson 3,10
precinct,Clarkson 4,10
precinct,Clarkson 5,10
precinct,Clarkson 6,10
precinct,Clarkston,4
precinct,Clarkstown 1,9
precinct,Clarkstown 10,9
precinct,Clarkstown 11,9
precinct,Clarkstown 12,9
precinct,Clarkstown 13,9
precinct,Clarkstown 14,9
precinct,Clarkstown 15,9
precinct,Clarkstown 16,9
precinct,Clarkstown 17,9
precinct,Clarkstown 18,9
precinct,Clarkstown 19,9
precinct,Clarkstown 2,9
precinct,Clarkstown 20,9
precinct,Clarkstown 21,9
precinct,Clarkstown 22,9
precinct,Clarkstown 23,9
precinct,Clarkstown 24,9
precinct,Clarkstown 25,9
precinct,Clarkstown 27,9
precinct,Clarkstown 28,9
precinct,Clarkstown 29,9
precinct,Clarkstown 3,9
precinct,Clarkstown 30,9
precinct,Clarkstown 31,9
precinct,Clarkstown 32,9
precinct,Clarkstown 33,9
precinct,Clarkstown 34,9
precinct,Clarkstown 35,9
precinct,Clarkstown 36,9
precinct,Clarkstown 37,9
precinct,Clarkstown 38,9
precinct,Clarkstown 4,9
precinct,Clarkstown 40,9
precinct,Clarkstown 41,9
precinct,Clarkstown 42,9
precinct,Clarkstown 43,9
precinct,Clarkstown 44,9
precinct,Clarkstown 45,9
precinct,Clarkstown 46,9
precinct,Clarkstown 47,9
precinct,Clarkstown 48,9
precinct,Clarkstown 49,9
precinct,Clarkstown 5,9
precinct,Clarkstown 50,9
precinct,Clarkstown 51,9
precinct,Clarkstown 52,9
precinct,Clarkstown 53,9
precinct,Clarkstown 54,9
precinct,Clarkstown 55,9
precinct,Clarkstown 57,9
precinct,Clarkstown 58,9
precinct,Clarkstown 59,9
precinct,Clarkstown 6,9
precinct,Clarkstown 60,9
precinct,Clarkstown 61,9
precinct,Clarkstown 62,9
precinct,Clarkstown 63,9
precinct,Clarkstown 64,9
precinct,Clarkstown 65,9
precinct,Clarkstown 66,9
precinct,Clarkstown 67,9
precinct,Clarkstown 68,9
precinct,Clarkstown 69,9
precinct,Clarkstown 70,9
precinct,Clarkstown 71,9
precinct,Clarkstown 72,9
precinct,Clarkstown 73,9
precinct,Clarkstown 74,9
precinct,Clarkstown 75,9
precinct,Clarkstown 76,9
precinct,Clarkstown 77,9
precinct,Clarkstown 79,9
precinct,Clarkstown 8,9
precinct,Clarkstown 80,9
precinct,Clarkstown 81,9
precinct,Clarkstown 82,9
precinct,Clarkstown 9,9
precinct,Clarksville,13
precinct,Claverack-1,20
precinct,Claverack-2,20
precinct,Claverack-3,20
precinct,Claverack-4,20
precinct,Claverack-5,20
precinct,Clawson 4,4
precinct,Clay,353
precinct,Clay 01,9
precinct,Clay 02,9
precinct,Clay 03,9
precinct,Clay 04,9
precinct,Clay 05,9
precinct,Clay 06,9
precinct,Clay 07,9
precinct,Clay 08,9
precinct,Clay 09,9
precinct,Clay 10,9
precinct,Clay 11,9
precinct,Clay 12,9
precinct,Clay 13,9
precinct,Clay 14,9
precinct,Clay 15,9
precinct,Clay 16,9
precinct,Clay 17,9
precinct,Clay 18,9
precinct,Clay 19,9
precinct,Clay 20,9
precinct,Clay 21,9
precinct,Clay 22,9
precinct,Clay 23,9
precinct,Clay 24,9
precinct,Clay 25,9
precinct,Clay 26,9
precinct,Clay 27,9
precinct,Clay 28,9
precinct,Clay 29,9
precinct,Clay 30,9
precinct,Clay 31,9
precinct,Clay 32,9
precinct,Clay 33,9
precinct,Clay 34,9
precinct,Clay 35,9
precinct,Clay 36,9
precinct,Clay 37,9
precinct,Clay 38,9
precinct,Clay 39,9
precinct,Clay 40,9
precinct,Clay 41,9
precinct,Clay 42,9
precinct,Clay 43,9
precinct,Clay 44,9
precinct,Clay 45,9
precinct,Clay 46,9
precinct,Clay Center Township,4
precinct,Clay Center Township Enclave,4
precinct,Clay Center Ward 1,4
precinct,Clay Center Ward 1 Exclave,4
precinct,Clay Center Ward 2,4
precinct,Clay Center Ward 3,4
precinct,Clay Center Ward 4,4
precinct,Clay Center Ward 4 Exclave,4
precinct,Clay Township,4
precinct,Clay-Roland,12
precinct,Clayton,3
precinct,Clayton 1,9
precinct,Clayton 2,9
precinct,Clayton 3,9
precinct,Clear Creek,20
precinct,Clear Creek 1,25
precinct,Clear Creek 2,25
precinct,Clear Creek Township,20
precinct,Clear Fork Township,4
precinct,Clear Lake,2
precinct,Clear Lake / Grant / Union Twps,12
precinct,Clear Lake Ward 1,12
precinct,Clear Lake Ward 2,12
precinct,Clear Lake Ward 3,12
precinct,Clearfield 1,4
precinct,Clearfield 10,4
precinct,Clearfield 11,4
precinct,Clearfield 12,4
precinct,Clearfield 13,4
precinct,Clearfield 14,4
precinct,Clearfield 15,4
precinct,Clearfield 2,4
precinct,Clearfield 3,4
precinct,Clearfield 4,4
precinct,Clearfield 5,4
precinct,Clearfield 6,4
precinct,Clearfield 7,4
precinct,Clearfield 8,4
precinct,Clearfield 9,4
precinct,Clearfield Consolidated,2
precinct,Clearwater,13
precinct,Clement,5
precinct,Clements,2
precinct,Clemson,26
precinct,Clemson 2,13
precinct,Clemson 3,13
precinct,Clermont-1,20
precinct,Cleveland,321
precinct,Cleveland 10,4
precinct,Cleveland Elementary,13
precinct,Cleveland Run Township,4
precinct,Cleveland Township,12
precinct,Clifdale Elementary,13
precinct,Clifford Township,4
precinct,Clifton #7,3
precinct,Clifton 1,45
precinct,Clifton 2,45
precinct,Clifton Park 01,10
precinct,Clifton Park 02,10
precinct,Clifton Park 03,10
precinct,Clifton Park 04,10
precinct,Clifton Park 05,10
precinct,Clifton Park 06,10
precinct,Clifton Park 07,10
precinct,Clifton Park 08,10
precinct,Clifton Park 09,10
precinct,Clifton Park 10,10
precinct,Clifton Park 11,10
precinct,Clifton Park 12,10
precinct,Clifton Park 13,10
precinct,Clifton Park 14,10
precinct,Clifton Park 15,10
precinct,Clifton Park 16,10
precinct,Clifton Park 17,10
precinct,Clifton Park 18,10
precinct,Clifton Park 19,10
precinct,Clifton Park 20,10
precinct,Clifton Park 21,10
precinct,Clifton Park 22,10
precinct,Clifton Park 23,10
precinct,Clifton Park 24,10
precinct,Clifton Park 25,10
precinct,Clifton Park 26,10
precinct,Clifton Park 27,10
precinct,Clifton Park 28,10
precinct,Clifton Park 29,10
precinct,Clifton Park 30,10
precinct,Clifton Park 31,10
precinct,Clifton Park 32,10
precinct,Clifton Park 33,10
precinct,Clifton Park 34,10
precinct,Clifton Township,8
precinct,Climax,12
precinct,Clinton 001,9
precinct,Clinton 1,4
precinct,Clinton 10,4
precinct,Clinton 11,4
precinct,Clinton 12,4
precinct,Clinton 2,4
precinct,Clinton 3,4
precinct,Clinton 4,4
precinct,Clinton 5,4
precinct,Clinton 6,4
precinct,Clinton 7,4
precinct,Clinton 8,4
precinct,Clinton 9,4
precinct,Clinton Avenue School,7
precinct,Clinton Township,16
precinct,Clintonville Elementary School,7
precinct,Cloonan Middle School -Side,7
precinct,Clover,13
precinct,Cloverdale,2
precinct,Cloverport 1,6
precinct,Cloverport 2,6
precinct,Clyattville,12
precinct,Clyde 39,2
precinct,Clymer,9
precinct,Co A Firehouse,7
precinct,Coal Creek,2
precinct,Coalville,4
precinct,Coastal,13
precinct,Coastal 2,13
precinct,Coastal 3,13
precinct,Coats Landing 034,2
precinct,Cobbtown,12
precinct,Cobden 1,4
precinct,Cobden 2,4
precinct,Cochecton 1,9
precinct,Coe Park 1,7
precinct,Coe Park 2,7
precinct,Coffey,321
precinct,Coffeyville Airport,4
precinct,Coffeyville Ward 1 Precinct 01,4
precinct,Coffeyville Ward 1 Precinct 02,4
precinct,Coffeyville Ward 1 Precinct 03,4
precinct,Coffeyville Ward 1 Precinct 04,4
precinct,Coffeyville Ward 1 Precinct 05,4
precinct,Coffeyville Ward 1 Precinct 06,4
precinct,Coffeyville Ward 1 Precinct 07,4
precinct,Coffeyville Ward 1 Precinct 08,4
precinct,Coffeyville Ward 1 Precinct 09,4
precinct,Coffeyville Ward 1 Precinct 1 Exclave,4
precinct,Coffeyville Ward 1 Precinct 10,4
precinct,Coffeyville Ward 1 Precinct 11,4
precinct,Coffeyville Ward 1 Precinct 12,4
precinct,Coffeyville Ward 1 Precinct 13,4
precinct,Cogswell #3,5
precinct,Cohasset 098,2
precinct,Cohocton 1,13
precinct,Cohocton 2,13
precinct,Cokesbury,25
precinct,Col Cty Bd Of Edu,12
precinct,Col Cty Main Library,12
precinct,Colbert,12
precinct,Colby Ward 1,4
precinct,Colby Ward 2,4
precinct,Colby Ward 2 Exclave,4
precinct,Colby Ward 3,4
precinct,Colby Ward 3 Exclave,4
precinct,Colby Ward 4,4
precinct,Colby Ward 4 Exclave,4
precinct,Colchester 1,9
precinct,Colchester 2,9
precinct,Colchester 3,9
precinct,Colchester 4,9
precinct,Colchester Town Hall,7
precinct,Cold Springs,13
precinct,Coldspring,9
precinct,Coldstream,13
precinct,Coldwater Township,4
precinct,Coldwell,321
precinct,Colebrook,5
precinct,Colebrook Town Hall,7
precinct,Coleman,12
precinct,Coleman Township,4
precinct,Coleytown Middle School Gym,7
precinct,Colfax,4
precinct,Colfax Township,12
precinct,Colfax-Duncombe,12
precinct,Colham Ferry,12
precinct,College,2
precinct,College 07,2
precinct,College Acres,13
precinct,College Place,25
precinct,College Place 1 61,2
precinct,College Place 2 62,2
precinct,College Place 3 63,2
precinct,College Place 4 66,2
precinct,College Place 5 67,2
precinct,College Place 6 68,2
precinct,College Township,12
precinct,College/Young Ward,4
precinct,Collier,20
precinct,Collins,24
precinct,Collins/Collins,12
precinct,Collins/Halliday,5
precinct,Collyer City,4
precinct,Collyer Township,4
precinct,Colome Consolidated,2
precinct,Colomokee,12
precinct,Colony,12
precinct,Colorado Township,4
precinct,Colquitt-Miller,12
precinct,Colt,15
precinct,Colton 1,45
precinct,Columbia,16
precinct,Columbia American Legion,2
precinct,Columbia Heights,2
precinct,Columbia North,171
precinct,Columbia South,171
precinct,Columbia Township,4
precinct,Columbia Valley Gdns,2
precinct,Columbia(*),2
precinct,Columbia/Eddyville,12
precinct,Columbia/Tama,12
precinct,Columbus,12
precinct,Columbus School,7
precinct,Columbus Ward 1,4
precinct,Columbus Ward 2,4
precinct,Columbus Ward 3,4
precinct,Columbus Ward 4,4
precinct,Columbus Ward 5,4
precinct,Columbus Ward 5 Exclave,4
precinct,Comanche Township,4
precinct,Comer,12
precinct,Community Center - District 2 Precinct 6,7
precinct,Community House,7
precinct,Community Room Deep River Library,7
precinct,Community Room Town Hall,7
precinct,Community School,7
precinct,Community Towers,7
precinct,Competine Twp,12
precinct,Compromise Gifford,4
precinct,Compromise Penfield,4
precinct,Compton,16
precinct,Conard High School,7
precinct,Concord,24
precinct,Concord Township,8
precinct,Concord Ward 1,5
precinct,Concord Ward 10,5
precinct,Concord Ward 2,5
precinct,Concord Ward 3,4
precinct,Concord Ward 4,5
precinct,Concord Ward 5,4
precinct,Concord Ward 6,5
precinct,Concord Ward 7,5
precinct,Concord Ward 8,4
precinct,Concord Ward 9,5
precinct,Concord-Badus-Wayne/Ramona,2
precinct,Concord-Mowers,2
precinct,Concord/Sherman/Grant/Tipton,12
precinct,Concordia Ward 1,4
precinct,Concordia Ward 1 Exclave A,4
precinct,Concordia Ward 2 Precinct 1,4
precinct,Concordia Ward 2 Precinct 2,4
precinct,Concordia Ward 2 Precinct 2 Exclave,4
precinct,Concordia Ward 3,4
precinct,Concordia Ward 4,4
precinct,Concrete,13
precinct,Condit,4
precinct,Cone,2
precinct,Conesus 1,9
precinct,Conesus 2,9
precinct,Conewango,9
precinct,Coney,12
precinct,Congaree #1,13
precinct,Congaree #2,13
precinct,Conkling Township,4
precinct,Conquest 1 02,15
precinct,Constable 1,10
precinct,Constable 2,10
precinct,Conte-West Hills School 02,7
precinct,Conte-West Schools 8-01,7
precinct,Converse Fire Station,13
precinct,Conway,7
precinct,Conyers,12
precinct,Cook,2
precinct,Cook Hill School,7
precinct,Cook Township,4
precinct,Cooley Springs Baptist,13
precinct,Coolidge,12
precinct,Coolidge Township,4
precinct,Cooper,13
precinct,Cooper - Maple - Mapleton,12
precinct,Cooper 01,12
precinct,Cooper Point,2
precinct,Cooper Township,12
precinct,Coopers,12
precinct,Cooperville Fire Station,12
precinct,Coosa,12
precinct,Coosaw,13
precinct,Coosaw 2,13
precinct,Coosaw 3,13
precinct,Coosawhatchie,13
precinct,Copake-1,20
precinct,Copake-2,20
precinct,Copeland,3
precinct,Copeland Township,4
precinct,Cora 31,3
precinct,Cora Township,4
precinct,Cordele,12
precinct,Cordesville,13
precinct,Corinne 1,4
precinct,Corinne 2,4
precinct,Corinth 01,10
precinct,Corinth 02,10
precinct,Corinth 03,10
precinct,Corinth 04,10
precinct,Corinth 05,10
precinct,Corinth Township,4
precinct,Cornerstone Baptist,13
precinct,Corning City 1,13
precinct,Corning City 2,13
precinct,Corning City 3,13
precinct,Corning City 4,13
precinct,Corning City 5,13
precinct,Corning City 6,13
precinct,Corning City 7,13
precinct,Corning City 8,13
precinct,Corning Town 1,13
precinct,Corning Town 2,13
precinct,Corning Town 3,13
precinct,Corning Town 4,13
precinct,Corning Town 5,13
precinct,Cornish,8
precinct,Cornishville,6
precinct,Cornwall 01,9
precinct,Cornwall 02,9
precinct,Cornwall 03,9
precinct,Cornwall 04,9
precinct,Cornwall 05,9
precinct,Cornwall 06,9
precinct,Cornwall 07,9
precinct,Cornwall 08,9
precinct,Cornwall 09,9
precinct,Cornwall 10,9
